reaction,lb,ub
GALCTt2rpp_r,0,1000
GALt2pp,0,1000
ASPtex_f,0,1000
ASPtex_r,0,1000
ABUTt2pp,0,1000
FUMt2_2pp,0,1000
FUMt2_3pp,0,1000
PHEtex_f,0,1000
PHEtex_r,0,1000
FEENTERtonex,0,1000
CSNt2pp,0,1000
CYNTt2pp,0,1000
CYSabcpp,0,1000
SBTptspp,0,1000
PItex_f,0,1000
PItex_r,0,1000
TREHpp,0,1000
CYTBDpp,0,1000
CYTDt2pp_copy1,0,1000
CYTDt2pp_copy2_f,0,1000
CYTDt2pp_copy2_r,0,1000
DADNt2pp,0,1000
DCYTt2pp,0,1000
CYTBD2pp,0,1000
ACGAMK,0,1000
ACALDtpp_f,0,1000
ACALDtpp_r,0,1000
ACt2rpp_f,0,1000
ACt2rpp_r,0,1000
DDGLCNt2rpp_f,0,1000
DDGLCNt2rpp_r,0,1000
RMNtex_f,0,1000
RMNtex_r,0,1000
EX_meoh__e,0,1000
EX_fe3dcit__e,0,1000
EX_fe3hox__e,0,1000
EX_fecrm__e,0,1000
EX_feenter__e,0,1000
EX_feoxam__e,0,1000
MALTTRtexi,0,1000
MALTTTRtexi,0,1000
MALTPTtexi,0,1000
METS,0,1000
ASPO3,0,1000
ASPO5,0,1000
ASPO4,0,1000
EX_3amp__e,0,1000
EX_3gmp__e,0,1000
EX_3ump__e,0,1000
ASPO6,0,1000
EX_cu2__e_f,0,1000
EX_cu2__e_r,0,1000
LCTStex_f,0,1000
LCTStex_r,0,1000
LEUtex_f,0,1000
LEUtex_r,0,1000
LYStex_f,0,1000
LYStex_r,0,1000
EX_glyc____R__e,0,1000
EX_eca4colipa__e,0,1000
GLYOX3,0,1000
FDMO3,0,1000
LYXtex_f,0,1000
LYXtex_r,0,1000
MANtex_f,0,1000
MANtex_r,0,1000
MAN6Ptex_f,0,1000
MAN6Ptex_r,0,1000
FDMO4,0,1000
CYSabc2pp,0,1000
BUTSO3abcpp,0,1000
ETHSO3abcpp,0,1000
MELIBtex_f,0,1000
MELIBtex_r,0,1000
DMSOtex_f,0,1000
DMSOtex_r,0,1000
DURItex_f,0,1000
DURItex_r,0,1000
EX_mal____D__e,0,1000
FRUtex_f,0,1000
FRUtex_r,0,1000
FUCtex_f,0,1000
FUCtex_r,0,1000
EX_sel__e_f,0,1000
EX_sel__e_r,0,1000
EX_hg2__e,0,1000
O16GLCT1,0,1000
O16AP2pp,0,1000
O16AP3pp,0,1000
FUMtex_f,0,1000
FUMtex_r,0,1000
ACACT5r_f,0,1000
ACACT5r_r,0,1000
O16A4Lpp,0,1000
PRASCSi,0,1000
MALTATr_f,0,1000
MALTATr_r,0,1000
DHBSH,0,1000
MALDDH,0,1000
FE2tex_f,0,1000
FE2tex_r,0,1000
NMNtex_f,0,1000
NMNtex_r,0,1000
ENTERES,0,1000
NO2tex_f,0,1000
NO2tex_r,0,1000
TRSARr_f,0,1000
TRSARr_r,0,1000
DHPS2,0,1000
FEOXAMUtex,0,1000
ARBTNtpp,0,1000
MTHFC_f,0,1000
MTHFC_r,0,1000
ARBTNtex,0,1000
MTHFD_f,0,1000
MTHFD_r,0,1000
LYXI,0,1000
BUTt2rpp_f,0,1000
BUTt2rpp_r,0,1000
CADVtpp,0,1000
QULNS,0,1000
23CAMPtex_f,0,1000
23CAMPtex_r,0,1000
23CCMPtex_f,0,1000
23CCMPtex_r,0,1000
23CUMPtex_f,0,1000
23CUMPtex_r,0,1000
23CGMPtex_f,0,1000
23CGMPtex_r,0,1000
3AMPtex_f,0,1000
3AMPtex_r,0,1000
3CMPtex_f,0,1000
3CMPtex_r,0,1000
LADGMDH,0,1000
ALKP,0,1000
GDPtex_f,0,1000
GDPtex_r,0,1000
EX_cobalt2__e_f,0,1000
EX_cobalt2__e_r,0,1000
ALAGLUE_f,0,1000
ALAGLUE_r,0,1000
FEENTERtpp,0,1000
TMAtex_f,0,1000
TMAtex_r,0,1000
EX_pheme__e,0,1000
TMAOtex_f,0,1000
TMAOtex_r,0,1000
TREtex_f,0,1000
TREtex_r,0,1000
L_LACD3,0,1000
FEENTERtex,0,1000
FE3HOXUtpp,0,1000
FEOXAMUtpp,0,1000
FECRMUtpp,0,1000
FE3HOXR2,0,1000
L_LACD2,0,1000
ACACT6r_f,0,1000
ACACT6r_r,0,1000
TRPtex_f,0,1000
TRPtex_r,0,1000
PTRCt2pp,0,1000
GGGABAH,0,1000
PNTOtex_f,0,1000
PNTOtex_r,0,1000
FRULYSK,0,1000
FDMO6,0,1000
TSULtex_f,0,1000
TSULtex_r,0,1000
TYRtex_f,0,1000
TYRtex_r,0,1000
URAtex_f,0,1000
URAtex_r,0,1000
UREAtex_f,0,1000
UREAtex_r,0,1000
URItex_f,0,1000
URItex_r,0,1000
SULFACabcpp,0,1000
ETHSO3tex_f,0,1000
ETHSO3tex_r,0,1000
BUTSO3tex_f,0,1000
BUTSO3tex_r,0,1000
LIPOtex_f,0,1000
LIPOtex_r,0,1000
CYANSTpp,0,1000
VALtex_f,0,1000
VALtex_r,0,1000
XANtex_f,0,1000
XANtex_r,0,1000
MCPST,0,1000
XYLtex_f,0,1000
XYLtex_r,0,1000
PPPNtex_f,0,1000
PPPNtex_r,0,1000
ABUTtex_f,0,1000
ABUTtex_r,0,1000
FORtppi,0,1000
PHEMEabcpp,0,1000
METSOX1abcpp,0,1000
PPTtex_f,0,1000
PPTtex_r,0,1000
GALBDtex_f,0,1000
GALBDtex_r,0,1000
LIPAHT2ex,0,1000
DATPHs,0,1000
GLCTR1,0,1000
LIPAabcpp,0,1000
LIPAHTex,0,1000
LIPACabcpp,0,1000
ECAP1pp,0,1000
PTRCtex_f,0,1000
PTRCtex_r,0,1000
UDCPDPpp,0,1000
GGGABADr_f,0,1000
GGGABADr_r,0,1000
EX_mso3__e,0,1000
EX_23camp__e,0,1000
EX_23cgmp__e,0,1000
EX_23cump__e,0,1000
ECAP2pp,0,1000
ECA4OALpp,0,1000
FE3Ri,0,1000
FE3HOXR3,0,1000
FEENTERR1,0,1000
NODOy,0,1000
PYRtex_f,0,1000
PYRtex_r,0,1000
GALM2pp,0,1000
CU1abcpp,0,1000
HG2abcpp,0,1000
FEENTERR3,0,1000
SULFACtex_f,0,1000
SULFACtex_r,0,1000
EX_sulfac__e,0,1000
EX_butso3__e,0,1000
GLCTR3,0,1000
HEPT4,0,1000
EX_ethso3__e,0,1000
DSERtex_f,0,1000
DSERtex_r,0,1000
LA4NTpp,0,1000
NODOx,0,1000
SERtex_f,0,1000
SERtex_r,0,1000
NOtex_f,0,1000
NOtex_r,0,1000
NOtpp_f,0,1000
NOtpp_r,0,1000
NHFRBO,0,1000
N2Otpp_f,0,1000
N2Otpp_r,0,1000
N2Otex_f,0,1000
N2Otex_r,0,1000
CRNt8pp,0,1000
CRNt2rpp_f,0,1000
CRNt2rpp_r,0,1000
CRNDt2rpp_f,0,1000
CRNDt2rpp_r,0,1000
CTBTt2rpp_f,0,1000
CTBTt2rpp_r,0,1000
42A12BOOXpp,0,1000
TYROXDApp,0,1000
PACALDt2rpp_f,0,1000
PACALDt2rpp_r,0,1000
PEAMNtex_f,0,1000
PEAMNtex_r,0,1000
PACALDtex_f,0,1000
PACALDtex_r,0,1000
LIPOt2pp,0,1000
AGM4PA,0,1000
RNDR3b,0,1000
RNDR4b,0,1000
ACGAL1Ptex_f,0,1000
ACGAL1Ptex_r,0,1000
ACGALtex_f,0,1000
ACGALtex_r,0,1000
GLCUR1Ptex_f,0,1000
GLCUR1Ptex_r,0,1000
UDPGLCURtex_f,0,1000
UDPGLCURtex_r,0,1000
UDPGALPpp,0,1000
UACGAMPpp,0,1000
UACGALPpp,0,1000
UGLCURPpp,0,1000
FEROpp,0,1000
ISETACabcpp,0,1000
ISETACtex_f,0,1000
ISETACtex_r,0,1000
GUR1PPpp,0,1000
UDPGtex_f,0,1000
UDPGtex_r,0,1000
ACGAL1PPpp,0,1000
UDPGALtex_f,0,1000
UDPGALtex_r,0,1000
ACGAM1Ptex_f,0,1000
ACGAM1Ptex_r,0,1000
UACGAMtex_f,0,1000
UACGAMtex_r,0,1000
UDPACGALtex_f,0,1000
UDPACGALtex_r,0,1000
AM4PCP,0,1000
AM3PA,0,1000
UM4PCP,0,1000
CBLAT_f,0,1000
CBLAT_r,0,1000
NTRIR4pp,0,1000
NTRIR3pp,0,1000
INOSTt4pp,0,1000
PHEMEtiex,0,1000
AGM3PA,0,1000
CYANtex_f,0,1000
CYANtex_r,0,1000
SO3tex_f,0,1000
SO3tex_r,0,1000
TCYNTtex_f,0,1000
TCYNTtex_r,0,1000
ACANTHAT,0,1000
METSOX2abcpp,0,1000
METSOX1tex_f,0,1000
METSOX1tex_r,0,1000
METSOX2tex_f,0,1000
METSOX2tex_r,0,1000
3UMPtex_f,0,1000
3UMPtex_r,0,1000
MSO3abcpp,0,1000
MSO3tex_f,0,1000
MSO3tex_r,0,1000
FECRMR1,0,1000
FECRMR2,0,1000
TDP,0,1000
3PEPTabcpp,0,1000
4PEPTabcpp,0,1000
3GMPtex_f,0,1000
3GMPtex_r,0,1000
FALDtpp_f,0,1000
FALDtpp_r,0,1000
EX_tym__e,0,1000
AGM3Pt2pp,0,1000
SO4tex_f,0,1000
SO4tex_r,0,1000
AGM4Pt2pp,0,1000
AGMt2pp,0,1000
FECRMexs,0,1000
ARBTNR1,0,1000
ARBTNR2,0,1000
METSOXR1,0,1000
METSOXR2,0,1000
DAPAL,0,1000
AMPTASECG,0,1000
EX_imp__e,0,1000
DOPAtex_f,0,1000
DOPAtex_r,0,1000
4HOXPACDtex_f,0,1000
4HOXPACDtex_r,0,1000
ARBTNR3,0,1000
ARBTNexs,0,1000
FEOXAMexs,0,1000
LACZpp,0,1000
SPMDtex_f,0,1000
SPMDtex_r,0,1000
GPDDA1pp,0,1000
GPDDA5pp,0,1000
ETHAtex_f,0,1000
ETHAtex_r,0,1000
G3PStex_f,0,1000
G3PStex_r,0,1000
FEOXAMR1,0,1000
FEOXAMR2,0,1000
FEOXAMR3,0,1000
PTHRpp,0,1000
FEENTERR2,0,1000
FLVR,0,1000
SUCCtex_f,0,1000
SUCCtex_r,0,1000
FE3HOXR1,0,1000
FEENTERexs,0,1000
SUCRtex_f,0,1000
SUCRtex_r,0,1000
FE3HOXexs,0,1000
FECRMR3,0,1000
FDMO2,0,1000
LALGP,0,1000
AGM4PApp,0,1000
ARABDI_f,0,1000
ARABDI_r,0,1000
AGt3,0,1000
CD2t3pp,0,1000
ZNabcpp,0,1000
SKMt2pp,0,1000
FE2t2pp,0,1000
GLYC2Ptex_f,0,1000
GLYC2Ptex_r,0,1000
PSERtex_f,0,1000
PSERtex_r,0,1000
TARTRtex_f,0,1000
TARTRtex_r,0,1000
R5Ptex_f,0,1000
R5Ptex_r,0,1000
THRPtex_f,0,1000
THRPtex_r,0,1000
TYRPtex_f,0,1000
TYRPtex_r,0,1000
R5PPpp,0,1000
PSP_Lpp,0,1000
TYRPpp,0,1000
R1PK,0,1000
PAPSR2,0,1000
GRXR,0,1000
RNDR1b,0,1000
R15BPK,0,1000
Kabcpp,0,1000
RNDR2b,0,1000
TAURtex_f,0,1000
TAURtex_r,0,1000
FACOAE181,0,1000
FACOAE160,0,1000
FACOAE140,0,1000
LEUabcpp,0,1000
L_LACt2rpp_f,0,1000
L_LACt2rpp_r,0,1000
MALt2_2pp,0,1000
CPGNR1,0,1000
CPGNR2,0,1000
THRtex_f,0,1000
THRtex_r,0,1000
CPGNR3,0,1000
CPGNUtpp,0,1000
CPGNUtex,0,1000
MALt2_3pp,0,1000
MALTabcpp,0,1000
MALTHXabcpp,0,1000
MALTPTabcpp,0,1000
AAMYL,0,1000
AAMYLpp,0,1000
MALTTRabcpp,0,1000
THMDtex_f,0,1000
THMDtex_r,0,1000
MALTTTRabcpp,0,1000
MAN6Pt6_2pp,0,1000
FACOAL80t2pp,0,1000
PPGPPDP,0,1000
CPGNabcpp,0,1000
CPGNexs,0,1000
MANGLYCptspp,0,1000
MELIBt2pp,0,1000
CBIuabcpp,0,1000
METabcpp,0,1000
CITtex_f,0,1000
CITtex_r,0,1000
ACGAtex_f,0,1000
ACGAtex_r,0,1000
DDCAtexi,0,1000
TTDCAtexi,0,1000
HDCAtexi,0,1000
GUACYC,0,1000
EX_fe3hox__un__e,0,1000
GGPTRCS,0,1000
EX_23dappa__e,0,1000
RMNtpp,0,1000
23PDE2pp,0,1000
23PDE4pp,0,1000
23PDE9pp,0,1000
SERt4pp,0,1000
METDtex_f,0,1000
METDtex_r,0,1000
SUCCt2_3pp,0,1000
MNLptspp,0,1000
NAt3_1p5pp,0,1000
ATPHs,0,1000
SARCOX,0,1000
GTPHs,0,1000
MN6PP,0,1000
NAt3_2pp,0,1000
NH4tpp_f,0,1000
NH4tpp_r,0,1000
3KGK,0,1000
METtex_f,0,1000
METtex_r,0,1000
EX_cd2__e,0,1000
F6PP,0,1000
NMNPtpp,0,1000
NO2t2rpp_f,0,1000
NO2t2rpp_r,0,1000
NO3t7pp,0,1000
ORNabcpp,0,1000
PIuabcpp,0,1000
PNTOt4pp,0,1000
FRULYSDG_f,0,1000
FRULYSDG_r,0,1000
METDabcpp,0,1000
GDPMNH,0,1000
FACOAL60t2pp,0,1000
IDONt2rpp_f,0,1000
IDONt2rpp_r,0,1000
ILEabcpp,0,1000
INDOLEt2pp,0,1000
INSt2pp,0,1000
PROabcpp,0,1000
PROt2rpp_f,0,1000
PROt2rpp_r,0,1000
MNLtex_f,0,1000
MNLtex_r,0,1000
PROt4pp,0,1000
PTRCabcpp,0,1000
LYXt2pp,0,1000
GDPDPK,0,1000
OCDCAtexi,0,1000
OCDCEAtexi,0,1000
ASNNpp,0,1000
GLUNpp,0,1000
G6Ptex_f,0,1000
G6Ptex_r,0,1000
NTD12,0,1000
TUNGSabcpp,0,1000
NAtex_f,0,1000
NAtex_r,0,1000
MOBDabcpp,0,1000
MOBDtex_f,0,1000
MOBDtex_r,0,1000
NI2uabcpp,0,1000
FECRMtonex,0,1000
ARBTNtonex,0,1000
ADOCBLabcpp,0,1000
EX_enter__e,0,1000
EX_fecrm__un__e,0,1000
EX_cgly__e,0,1000
NI2tex_f,0,1000
NI2tex_r,0,1000
NTD10pp,0,1000
NTD1pp,0,1000
EX_chtbs__e,0,1000
EX_gmp__e,0,1000
NTD2pp,0,1000
NACtex_f,0,1000
NACtex_r,0,1000
NTD3pp,0,1000
NTD4pp,0,1000
NTD5pp,0,1000
EX_h2o2__e,0,1000
EX_ump__e,0,1000
EX_pydam__e,0,1000
CRNabcpp,0,1000
CRNDabcpp,0,1000
DNTPPA,0,1000
NTD6pp,0,1000
NTD7pp,0,1000
CTBTabcpp,0,1000
NTD9pp,0,1000
NH4tex_f,0,1000
NH4tex_r,0,1000
PEAMNOpp,0,1000
GAL1PPpp,0,1000
NTPP9,0,1000
NTPP10,0,1000
NTPP11,0,1000
H2O2tex_f,0,1000
H2O2tex_r,0,1000
ARGDCpp,0,1000
URIH,0,1000
ALLPI_f,0,1000
ALLPI_r,0,1000
ALLK,0,1000
ALLULPE_f,0,1000
ALLULPE_r,0,1000
ADEtex_f,0,1000
ADEtex_r,0,1000
ADNtex_f,0,1000
ADNtex_r,0,1000
NADPHQR2,0,1000
NADPHQR3,0,1000
NADPHQR4,0,1000
GLBRAN2,0,1000
ASR,0,1000
ASO3tex_f,0,1000
ASO3tex_r,0,1000
AGMtex_f,0,1000
AGMtex_r,0,1000
ALAtex_f,0,1000
ALAtex_r,0,1000
BALAtex_f,0,1000
BALAtex_r,0,1000
DALAtex_f,0,1000
DALAtex_r,0,1000
MANGLYCtex_f,0,1000
MANGLYCtex_r,0,1000
EX_frulys__e,0,1000
AMPtex_f,0,1000
AMPtex_r,0,1000
METOX1s,0,1000
XTSNH,0,1000
METOX2s,0,1000
FRUURt2rpp_f,0,1000
FRUURt2rpp_r,0,1000
FRUURtex_f,0,1000
FRUURtex_r,0,1000
ARBtex_f,0,1000
ARBtex_r,0,1000
ARGtex_f,0,1000
ARGtex_r,0,1000
INSH,0,1000
ASCBtex_f,0,1000
ASCBtex_r,0,1000
FACOAL100t2pp,0,1000
RIBabcpp,0,1000
ECAtpp,0,1000
O16AT,0,1000
O16GALFT,0,1000
O16GLCT2,0,1000
O16AUNDtpp,0,1000
O16AP1pp,0,1000
GPDDA3pp,0,1000
GPDDA4pp,0,1000
GPDDA2pp,0,1000
FACOAL120t2pp,0,1000
GLYCAt2rpp_f,0,1000
GLYCAt2rpp_r,0,1000
GLYCAtex_f,0,1000
GLYCAtex_r,0,1000
FACOAL140t2pp,0,1000
EX_enlipa__e,0,1000
BUTtex_f,0,1000
BUTtex_r,0,1000
EX_hacolipa__e,0,1000
AGM4PCP,0,1000
4PCP,0,1000
FE3HOXtonex,0,1000
CU2abcpp,0,1000
COBALT2abcpp,0,1000
NI2abcpp,0,1000
MG2uabcpp,0,1000
4PCPpp,0,1000
HCYSMT2,0,1000
FALDH2_f,0,1000
FALDH2_r,0,1000
CHLtex_f,0,1000
CHLtex_r,0,1000
GLYBabcpp,0,1000
GLYC3Pt6pp,0,1000
MMETtex_f,0,1000
MMETtex_r,0,1000
FE3tex_f,0,1000
FE3tex_r,0,1000
MG2tex_f,0,1000
MG2tex_r,0,1000
Zn2tex_f,0,1000
Zn2tex_r,0,1000
MMETt2pp,0,1000
CD2tex_f,0,1000
CD2tex_r,0,1000
GLYCLTt4pp,0,1000
GLYCtpp_f,0,1000
GLYCtpp_r,0,1000
H2Otpp_f,0,1000
H2Otpp_r,0,1000
GLNabcpp,0,1000
CO2tex_f,0,1000
CO2tex_r,0,1000
GLUabcpp,0,1000
GLUABUTt7pp_f,0,1000
GLUABUTt7pp_r,0,1000
GLUt2rpp_f,0,1000
GLUt2rpp_r,0,1000
HCINNMt2rpp_f,0,1000
HCINNMt2rpp_r,0,1000
HISabcpp,0,1000
HISt2rpp_f,0,1000
HISt2rpp_r,0,1000
CBIAT_f,0,1000
CBIAT_r,0,1000
GLUt4pp,0,1000
GLYALDtpp_f,0,1000
GLYALDtpp_r,0,1000
CRNtex_f,0,1000
CRNtex_r,0,1000
EX_etha__e,0,1000
ACGK,0,1000
LYSabcpp,0,1000
COBALT2tex_f,0,1000
COBALT2tex_r,0,1000
LCTSt3ipp,0,1000
PPK2,0,1000
ARBt3ipp,0,1000
14GLUCANabcpp,0,1000
14GLUCANtexi,0,1000
DINStex_f,0,1000
DINStex_r,0,1000
DHPTPE_f,0,1000
DHPTPE_r,0,1000
PPDOy,0,1000
FALGTHLs_f,0,1000
FALGTHLs_r,0,1000
NTD12pp,0,1000
PPA2,0,1000
DIMPtex_f,0,1000
DIMPtex_r,0,1000
EX_hdca__e,0,1000
EX_glcr__e,0,1000
GNK,0,1000
HMBS,0,1000
3NTD7pp,0,1000
DMStex_f,0,1000
DMStex_r,0,1000
3NTD4pp,0,1000
3NTD2pp,0,1000
3NTD9pp,0,1000
RMK,0,1000
FHL,0,0
HYPOE,0,1000
MEPCT,0,1000
GLUDy_f,0,1000
GLUDy_r,0,1000
23PDE7pp,0,1000
GALTptspp,0,1000
GALURt2rpp_f,0,1000
GALURt2rpp_r,0,1000
ZN2abcpp,0,1000
CSNtex_f,0,1000
CSNtex_r,0,1000
GLYCLTDy,0,1000
LYSDC,0,1000
DAAD,0,1000
GLCNt2rpp_f,0,1000
GLCNt2rpp_r,0,1000
GLCptspp,0,1000
GLCRt2rpp_f,0,1000
GLCRt2rpp_r,0,1000
GLCt2pp,0,1000
UREAtpp_f,0,1000
UREAtpp_r,0,1000
XANt2pp,0,1000
GLYC3Pabcpp,0,1000
PPPNt2rpp_f,0,1000
PPPNt2rpp_r,0,1000
PTRCORNt7pp_f,0,1000
PTRCORNt7pp_r,0,1000
GLCURt2rpp_f,0,1000
GLCURt2rpp_r,0,1000
ACMUMptspp,0,1000
EX_h2o__e_f,0,1000
EX_h2o__e_r,0,1000
EX_ala____D__e,0,1000
HSTPT,0,1000
SPMDabcpp,0,1000
CYNTtex_f,0,1000
CYNTtex_r,0,1000
HG2tex_f,0,1000
HG2tex_r,0,1000
NTPP5,0,1000
THDPS,0,1000
ACONMT,0,1000
XTSNtex_f,0,1000
XTSNtex_r,0,1000
ATPM,6.86,1000
CYStex_f,0,1000
CYStex_r,0,1000
NADPPPS,0,1000
EX_mnl__e,0,1000
THRD_L,0,1000
EX_malt__e,0,1000
NTD3,0,1000
CYTDtex_f,0,1000
CYTDtex_r,0,1000
GLYOX,0,1000
DADNtex_f,0,1000
DADNtex_r,0,1000
4PEPTtex_f,0,1000
4PEPTtex_r,0,1000
NAMNPP,0,1000
EX_pnto____R__e,0,1000
SELNPS,0,1000
DHAtex_f,0,1000
DHAtex_r,0,1000
ETOHtex_f,0,1000
ETOHtex_r,0,1000
MTRPOX,0,1000
AGM4PCPpp,0,1000
GTPDPDP,0,1000
CRNCAR_f,0,1000
CRNCAR_r,0,1000
GALabcpp,0,1000
GLYCLTt2rpp_f,0,1000
GLYCLTt2rpp_r,0,1000
GUAt2pp,0,1000
HPPPNt2rpp_f,0,1000
HPPPNt2rpp_r,0,1000
RNDR2,0,1000
EX_asn____L__e,0,1000
ANHMK,0,1000
DCAtex_f,0,1000
DCAtex_r,0,1000
DHFR_f,0,1000
DHFR_r,0,1000
EX_cit__e,0,1000
PRAIi,0,1000
EX_mal____L__e,0,1000
NMNN,0,1000
XAND,0,1000
EX_no2__e,0,1000
HACD3_f,0,1000
HACD3_r,0,1000
TYRTA_f,0,1000
TYRTA_r,0,1000
SHKK,0,1000
DCYTtex_f,0,1000
DCYTtex_r,0,1000
EX_gam__e,0,1000
ACACtex_f,0,1000
ACACtex_r,0,1000
ACNAMtex_f,0,1000
ACNAMtex_r,0,1000
ARBTNabcpp,0,1000
EX_inost__e,0,1000
EX_mobd__e_f,0,1000
EX_mobd__e_r,0,1000
NNDMBRT,0,1000
DGSNtex_f,0,1000
DGSNtex_r,0,1000
THRA2,0,1000
ASO3t8pp,0,1000
H2Stex_f,0,1000
H2Stex_r,0,1000
PPK,0,1000
EX_so4__e_f,0,1000
EX_so4__e_r,0,1000
SADH,0,1000
GLUSy,0,1000
GUAPRT,0,1000
EX_phe____L__e,0,1000
EX_thr____L__e,0,1000
EX_uri__e,0,1000
OMCDC,0,1000
ABUTD,0,1000
E4PD_f,0,1000
E4PD_r,0,1000
IG3PS,0,1000
PDH,0,1000
MTHFR2,0,1000
DMSOR2pp,0,1000
H2St1pp,0,1000
EX_nh4__e_f,0,1000
EX_nh4__e_r,0,1000
DADK_f,0,1000
DADK_r,0,1000
DUTPDP,0,1000
EX_ddca__e,0,1000
HYD3pp,0,1000
NO3R1pp,0,1000
NTP5,0,1000
CELBpts,0,1000
FORt2pp,0,1000
EX_r5p__e,0,1000
EX_glyc2p__e,0,1000
MTAN,0,1000
DPR,0,1000
EX_halipa__e,0,1000
AACPS5,0,1000
MANptspp,0,1000
EX_cmp__e,0,1000
NTD8,0,1000
GALCTD,0,1000
EX_malthx__e,0,1000
MLTG4,0,1000
UDPGDC,0,1000
PUNP4_f,0,1000
PUNP4_r,0,1000
AMAOTr_f,0,1000
AMAOTr_r,0,1000
EX_csn__e,0,1000
EX_etoh__e,0,1000
G6PP,0,1000
MMCD,0,1000
GLNS,0,1000
TYMtex_f,0,1000
TYMtex_r,0,1000
GTHS,0,1000
EX_g3pe__e,0,1000
EX_pacald__e,0,1000
EX_his____L__e,0,1000
EX_k__e_f,0,1000
EX_k__e_r,0,1000
EX_na1__e_f,0,1000
EX_na1__e_r,0,1000
ACACT1r_f,0,1000
ACACT1r_r,0,1000
ARGORNt7pp_f,0,1000
ARGORNt7pp_r,0,1000
EX_dmso__e,0,1000
CMPtex_f,0,1000
CMPtex_r,0,1000
DUMPtex_f,0,1000
DUMPtex_r,0,1000
XMPtex_f,0,1000
XMPtex_r,0,1000
3PEPTtex_f,0,1000
3PEPTtex_r,0,1000
EX_12ppd____S__e,0,1000
EX_pppn__e,0,1000
ANHGMtex_f,0,1000
ANHGMtex_r,0,1000
MALTptspp,0,1000
UDPKAAT_f,0,1000
UDPKAAT_r,0,1000
ULA4NFT,0,1000
EX_acgam1p__e,0,1000
NTD11pp,0,1000
EX_galt__e,0,1000
DKGLCNR2x,0,1000
ACGS,0,1000
PDE1,0,1000
UPLA4FNT,0,1000
UPLA4FNF,0,1000
ULA4Ntppi,0,1000
HEPT1,0,1000
FALDtex_f,0,1000
FALDtex_r,0,1000
MCITD,0,1000
CU2tex_f,0,1000
CU2tex_r,0,1000
EX_glcur1p__e,0,1000
GLCATr_f,0,1000
GLCATr_r,0,1000
ALR2,0,1000
AMALT2,0,1000
MLTP1_f,0,1000
MLTP1_r,0,1000
HEPT2,0,1000
FECRMUtex,0,1000
ALAALAr_f,0,1000
ALAALAr_r,0,1000
EX_thrp__e,0,1000
CLtex_f,0,1000
CLtex_r,0,1000
CYSDtex_f,0,1000
CYSDtex_r,0,1000
CYSDabcpp,0,1000
HXAND,0,1000
EX_fald__e,0,1000
EX_pydxn__e,0,1000
EX_acgal__e,0,1000
EX_so2__e,0,1000
EX_dms__e,0,1000
GMPtex_f,0,1000
GMPtex_r,0,1000
IMPtex_f,0,1000
IMPtex_r,0,1000
G3PItex_f,0,1000
G3PItex_r,0,1000
CD2abcpp,0,1000
G3PGtex_f,0,1000
G3PGtex_r,0,1000
G3PEtex_f,0,1000
G3PEtex_r,0,1000
G3PCtex_f,0,1000
G3PCtex_r,0,1000
MOAT3C,0,1000
UMPtex_f,0,1000
UMPtex_r,0,1000
G1Ptex_f,0,1000
G1Ptex_r,0,1000
ADNK1,0,1000
CUt3,0,1000
ZN2t3pp,0,1000
SKMtex_f,0,1000
SKMtex_r,0,1000
MNt2pp,0,1000
RHAT1,0,1000
GLCabcpp,0,1000
GALT1,0,1000
MNtex_f,0,1000
MNtex_r,0,1000
GAL1Ptex_f,0,1000
GAL1Ptex_r,0,1000
GLCTR2,0,1000
G2PPpp,0,1000
UDPGPpp,0,1000
EX_acgal1p__e,0,1000
EX_cyan__e,0,1000
EX_tyrp__e,0,1000
O2Stex_f,0,1000
O2Stex_r,0,1000
HEPK1,0,1000
HEPT3,0,1000
HEPK2,0,1000
ALDD3y,0,1000
EX_uacgam__e,0,1000
Kt3pp,0,1000
EX_udpacgal__e,0,1000
EX_udpg__e,0,1000
EX_udpgal__e,0,1000
EX_udpglcur__e,0,1000
EX_14glucan__e,0,1000
EX_pser____L__e,0,1000
R5PP,0,1000
EX_xmp__e,0,1000
EX_damp__e,0,1000
CYSSADS,0,1000
EX_dimp__e,0,1000
CPPPGO2,0,1000
EX_isetac__e,0,1000
AGM3PH,0,1000
HOMt2pp,0,1000
EX_aso3__e,0,1000
EX_tcynt__e,0,1000
EX_fe3dhbzs__e,0,1000
AGM3PApp,0,1000
PPPGO,0,1000
EX_feoxam__un__e,0,1000
HOMtex_f,0,1000
HOMtex_r,0,1000
SO2tex_f,0,1000
SO2tex_r,0,1000
SO2tpp_f,0,1000
SO2tpp_r,0,1000
LDH_D2,0,1000
EX_g3pc__e,0,1000
EX_g3pg__e,0,1000
EX_g3pi__e,0,1000
SHCHF,0,1000
SUCOAS_f,0,1000
SUCOAS_r,0,1000
SUCBZL,0,1000
CYSDDS,0,1000
CYStpp,0,1000
EX_g3ps__e,0,1000
EX_peamn__e,0,1000
EX_34dhpac__e,0,1000
NTP1,0,1000
DAMPtex_f,0,1000
DAMPtex_r,0,1000
DCMPtex_f,0,1000
DCMPtex_r,0,1000
DGMPtex_f,0,1000
DGMPtex_r,0,1000
DTMPtex_f,0,1000
DTMPtex_r,0,1000
ACSERtpp,0,1000
ACSERtex_f,0,1000
ACSERtex_r,0,1000
LALDO3,0,1000
NTP10,0,1000
PRAIS,0,1000
