"id","is_core","is_boundary"
"alahis_e",TRUE,FALSE
"alaleu_c",TRUE,FALSE
"alaleu_e",TRUE,FALSE
"alathr_c",TRUE,FALSE
"alathr_e",TRUE,FALSE
"allphn_c",TRUE,FALSE
"alltn_c",TRUE,FALSE
"alltn_e",TRUE,FALSE
"alltn__R_c",TRUE,FALSE
"alltt_c",TRUE,FALSE
"alpro_c",TRUE,FALSE
"altrn_c",TRUE,FALSE
"amet_c",TRUE,FALSE
"ametam_c",TRUE,FALSE
"amob_c",TRUE,FALSE
"amopbut__L_c",TRUE,FALSE
"amp_c",TRUE,FALSE
"anth_c",TRUE,FALSE
"ap4a_c",TRUE,FALSE
"apoACP_c",TRUE,FALSE
"apoC__Lys__btn_c",TRUE,FALSE
"aps_c",TRUE,FALSE
"ara5p_c",TRUE,FALSE
"arab__L_c",TRUE,FALSE
"arab__L_e",TRUE,FALSE
"arbt6p_c",TRUE,FALSE
"arbt_e",TRUE,FALSE
"arg__L_c",TRUE,FALSE
"arg__L_e",TRUE,FALSE
"argsuc_c",TRUE,FALSE
"ascb6p_c",TRUE,FALSE
"asn__L_c",TRUE,FALSE
"asn__L_e",TRUE,FALSE
"aso3_c",TRUE,FALSE
"aso3_e",TRUE,FALSE
"aso4_c",TRUE,FALSE
"aso4_e",TRUE,FALSE
"asp__L_c",TRUE,FALSE
"asp__L_e",TRUE,FALSE
"aspsa_c",TRUE,FALSE
"atp_c",TRUE,FALSE
"b2coa_c",TRUE,FALSE
"bbtcoa_c",TRUE,FALSE
"betald_c",TRUE,FALSE
"bhb_c",TRUE,FALSE
"biomass_c",TRUE,FALSE
"btal_c",TRUE,FALSE
"btamp_c",TRUE,FALSE
"btcoa_c",TRUE,FALSE
"btn_c",TRUE,FALSE
"btn_e",TRUE,FALSE
"btn__co2_c",TRUE,FALSE
"btnso_c",TRUE,FALSE
"but2eACP_c",TRUE,FALSE
"butACP_c",TRUE,FALSE
"but_c",TRUE,FALSE
"but_e",TRUE,FALSE
"butso3_c",TRUE,FALSE
"butso3_e",TRUE,FALSE
"ca2_c",TRUE,FALSE
"ca2_e",TRUE,FALSE
"camp_c",TRUE,FALSE
"cbasp_c",TRUE,FALSE
"cbi_c",TRUE,FALSE
"cbl1_c",TRUE,FALSE
"cbl1_e",TRUE,FALSE
"cbl2_c",TRUE,FALSE
"cbl2_e",TRUE,FALSE
"cbmt_c",TRUE,FALSE
"cbp_c",TRUE,FALSE
"cd2_c",TRUE,FALSE
"cd2_e",TRUE,FALSE
"cdp_c",TRUE,FALSE
"cdpdaihpdecg_c",TRUE,FALSE
"cdpdaipdecg_c",TRUE,FALSE
"cdpdddecg_c",TRUE,FALSE
"cdpdhdec9eg_c",TRUE,FALSE
"cdpdhdecg_c",TRUE,FALSE
"cdpdihdecg_c",TRUE,FALSE
"cdpdihpdecg_c",TRUE,FALSE
"cdpdipdecg_c",TRUE,FALSE
"cdpditdecg_c",TRUE,FALSE
"cdpdodec11eg_c",TRUE,FALSE
"cdpdodecg_c",TRUE,FALSE
"cdpdtdec7eg_c",TRUE,FALSE
"cdpdtdecg_c",TRUE,FALSE
"cechddd_c",TRUE,FALSE
"cellb_c",TRUE,FALSE
"cenchddd_c",TRUE,FALSE
"cgly_c",TRUE,FALSE
"cgly_e",TRUE,FALSE
"chol_c",TRUE,FALSE
"chol_e",TRUE,FALSE
"cholate_c",TRUE,FALSE
"cholate_e",TRUE,FALSE
"chols_c",TRUE,FALSE
"chor_c",TRUE,FALSE
"cinnm_c",TRUE,FALSE
"cinnm_e",TRUE,FALSE
"cit_c",TRUE,FALSE
"cit_e",TRUE,FALSE
"citr__L_c",TRUE,FALSE
"ckdo_c",TRUE,FALSE
"cl_c",TRUE,FALSE
"cl_e",TRUE,FALSE
"clpn140_c",TRUE,FALSE
"clpn160_c",TRUE,FALSE
"clpn180_c",TRUE,FALSE
"clpnai15_c",TRUE,FALSE
"clpnai17_c",TRUE,FALSE
"clpni14_c",TRUE,FALSE
"clpni15_c",TRUE,FALSE
"clpni16_c",TRUE,FALSE
"clpni17_c",TRUE,FALSE
"cmp_c",TRUE,FALSE
"co1dam_c",TRUE,FALSE
"co2_c",TRUE,FALSE
"co2_e",TRUE,FALSE
"coa_c",TRUE,FALSE
"cobalt2_c",TRUE,FALSE
"cobalt2_e",TRUE,FALSE
"colipa_c",TRUE,FALSE
"core2_e",TRUE,FALSE
"core2__rl_e",TRUE,FALSE
"core3_e",TRUE,FALSE
"core6_e",TRUE,FALSE
"core8_e",TRUE,FALSE
"cpppg1_c",TRUE,FALSE
"cpppg3_c",TRUE,FALSE
"crn_c",TRUE,FALSE
"crn_e",TRUE,FALSE
"crncoa_c",TRUE,FALSE
"csn_c",TRUE,FALSE
"csn_e",TRUE,FALSE
"ctbt_c",TRUE,FALSE
"ctbt_e",TRUE,FALSE
"ctbtcoa_c",TRUE,FALSE
"ctp_c",TRUE,FALSE
"cu2_c",TRUE,FALSE
"cu2_e",TRUE,FALSE
"cyan_c",TRUE,FALSE
"cynt_c",TRUE,FALSE
"cynt_e",TRUE,FALSE
"cys__L_c",TRUE,FALSE
"cys__L_e",TRUE,FALSE
"cyst__L_c",TRUE,FALSE
"cytd_c",TRUE,FALSE
"cytd_e",TRUE,FALSE
"dad__2_c",TRUE,FALSE
"dad__2_e",TRUE,FALSE
"dad__5_c",TRUE,FALSE
"dadp_c",TRUE,FALSE
"damp_c",TRUE,FALSE
"dann_c",TRUE,FALSE
"datp_c",TRUE,FALSE
"db4p_c",TRUE,FALSE
"dc2coa_c",TRUE,FALSE
"dcaACP_c",TRUE,FALSE
"dcacoa_c",TRUE,FALSE
"dcamp_c",TRUE,FALSE
"dcdp_c",TRUE,FALSE
"dcmp_c",TRUE,FALSE
"dctp_c",TRUE,FALSE
"dcyt_c",TRUE,FALSE
"dcyt_e",TRUE,FALSE
"dd2coa_c",TRUE,FALSE
"ddcaACP_c",TRUE,FALSE
"ddca_c",TRUE,FALSE
"ddca_e",TRUE,FALSE
"ddcacoa_c",TRUE,FALSE
"dgdp_c",TRUE,FALSE
"dgmp_c",TRUE,FALSE
"dgsn_c",TRUE,FALSE
"dgsn_e",TRUE,FALSE
"dgtp_c",TRUE,FALSE
"dha_c",TRUE,FALSE
"dhap_c",TRUE,FALSE
"dhbpt_c",TRUE,FALSE
"dhcinnm_c",TRUE,FALSE
"dhcinnm_e",TRUE,FALSE
"dhdpacoa_c",TRUE,FALSE
"dhf_c",TRUE,FALSE
"dhlam_c",TRUE,FALSE
"dhlpro_c",TRUE,FALSE
"dhna_c",TRUE,FALSE
"dhnpt_c",TRUE,FALSE
"dhor__S_c",TRUE,FALSE
"dhpmp_c",TRUE,FALSE
"dhpppn_c",TRUE,FALSE
"dhpppn_e",TRUE,FALSE
"dhpt_c",TRUE,FALSE
"dhptd_c",TRUE,FALSE
"din_c",TRUE,FALSE
"din_e",TRUE,FALSE
"dmbzid_c",TRUE,FALSE
"dmlz_c",TRUE,FALSE
"dmphqno_c",TRUE,FALSE
"dmpp_c",TRUE,FALSE
"dms_c",TRUE,FALSE
"dms_e",TRUE,FALSE
"dmso_c",TRUE,FALSE
"dmso_e",TRUE,FALSE
"dnad_c",TRUE,FALSE
"dnarep_c",TRUE,FALSE
"dpcoa_c",TRUE,FALSE
"drib_c",TRUE,FALSE
"drib_e",TRUE,FALSE
"dscl_c",TRUE,FALSE
"dtbt_c",TRUE,FALSE
"dtdp4aaddg_c",TRUE,FALSE
"dtdp4addg_c",TRUE,FALSE
"dtdp4d6dg_c",TRUE,FALSE
"dtdp4d6dm_c",TRUE,FALSE
"dtdp_c",TRUE,FALSE
"dtdpglu_c",TRUE,FALSE
"dtdprmn_c",TRUE,FALSE
"dtmp_c",TRUE,FALSE
"dttp_c",TRUE,FALSE
"dudp_c",TRUE,FALSE
"dump_c",TRUE,FALSE
"duri_c",TRUE,FALSE
"duri_e",TRUE,FALSE
"dutp_c",TRUE,FALSE
"dxyl5p_c",TRUE,FALSE
"e4hglu_c",TRUE,FALSE
"e4p_c",TRUE,FALSE
"egACPm_c",TRUE,FALSE
"eig3p_c",TRUE,FALSE
"epACPm_c",TRUE,FALSE
"etha_c",TRUE,FALSE
"etha_e",TRUE,FALSE
"ethso3_c",TRUE,FALSE
"ethso3_e",TRUE,FALSE
"etoh_c",TRUE,FALSE
"etoh_e",TRUE,FALSE
"f1a_e",TRUE,FALSE
"f1a__rl_e",TRUE,FALSE
"f1p_c",TRUE,FALSE
"f6p_c",TRUE,FALSE
"fa11_c",TRUE,FALSE
"fa12_c",TRUE,FALSE
"fa1_c",TRUE,FALSE
"fa3_c",TRUE,FALSE
"fa4_c",TRUE,FALSE
"fa6_c",TRUE,FALSE
"fad_c",TRUE,FALSE
"fadh2_c",TRUE,FALSE
"fald_c",TRUE,FALSE
"fc1p_c",TRUE,FALSE
"fcl__L_c",TRUE,FALSE
"fdp_c",TRUE,FALSE
"fdxox_c",TRUE,FALSE
"fdxrd_c",TRUE,FALSE
"fe2_c",TRUE,FALSE
"fe2_e",TRUE,FALSE
"fe3_c",TRUE,FALSE
"fe3_e",TRUE,FALSE
"fecrm_c",TRUE,FALSE
"fecrm_e",TRUE,FALSE
"fgam_c",TRUE,FALSE
"ficytC_c",TRUE,FALSE
"fmn_c",TRUE,FALSE
"fmnh2_c",TRUE,FALSE
"focytC_c",TRUE,FALSE
"fol_c",TRUE,FALSE
"for_c",TRUE,FALSE
"for_e",TRUE,FALSE
"fpram_c",TRUE,FALSE
"fprica_c",TRUE,FALSE
"frdp_c",TRUE,FALSE
"fru_c",TRUE,FALSE
"fru_e",TRUE,FALSE
"fruur_c",TRUE,FALSE
"fuc1p__L_c",TRUE,FALSE
"fuc1p__L_e",TRUE,FALSE
"fuc__L_c",TRUE,FALSE
"fuc__L_e",TRUE,FALSE
"fum_c",TRUE,FALSE
"fum_e",TRUE,FALSE
"g15lac_c",TRUE,FALSE
"g1p_c",TRUE,FALSE
"g1p__B_c",TRUE,FALSE
"g3p_c",TRUE,FALSE
"g3pc_c",TRUE,FALSE
"g3pe_c",TRUE,FALSE
"g3pg_c",TRUE,FALSE
"g6p_c",TRUE,FALSE
"g6p_e",TRUE,FALSE
"g6p__B_c",TRUE,FALSE
"gACPm_c",TRUE,FALSE
"gagicolipa_c",TRUE,FALSE
"gal1a3acgal_e",TRUE,FALSE
"gal1b3acgal_e",TRUE,FALSE
"gal1p_c",TRUE,FALSE
"gal_c",TRUE,FALSE
"gal_e",TRUE,FALSE
"galam6p_c",TRUE,FALSE
"galct__D_c",TRUE,FALSE
"galct__D_e",TRUE,FALSE
"galctn__D_c",TRUE,FALSE
"galctn__D_e",TRUE,FALSE
"galt1p_c",TRUE,FALSE
"galt_e",TRUE,FALSE
"galur_c",TRUE,FALSE
"galur_e",TRUE,FALSE
"gam1p_c",TRUE,FALSE
"gam6p_c",TRUE,FALSE
"gar_c",TRUE,FALSE
"gbbtn_c",TRUE,FALSE
"gbbtn_e",TRUE,FALSE
"gcald_c",TRUE,FALSE
"gcald_e",TRUE,FALSE
"gdp_c",TRUE,FALSE
"gdpddman_c",TRUE,FALSE
"gdpfuc_c",TRUE,FALSE
"gdpmann_c",TRUE,FALSE
"gdptp_c",TRUE,FALSE
"gg4abut_c",TRUE,FALSE
"ggagicolipa_c",TRUE,FALSE
"ggbutal_c",TRUE,FALSE
"ggdp_c",TRUE,FALSE
"gggagicolipa_c",TRUE,FALSE
"gicolipa_c",TRUE,FALSE
"glc__D_c",TRUE,FALSE
"glc__D_e",TRUE,FALSE
"glc__bD_c",TRUE,FALSE
"glcn_c",TRUE,FALSE
"glcn_e",TRUE,FALSE
"glcr_c",TRUE,FALSE
"glcr_e",TRUE,FALSE
"glcur_c",TRUE,FALSE
"glcur_e",TRUE,FALSE
"gln__L_c",TRUE,FALSE
"gln__L_e",TRUE,FALSE
"glu1sa_c",TRUE,FALSE
"glu5p_c",TRUE,FALSE
"glu5sa_c",TRUE,FALSE
"glu__D_c",TRUE,FALSE
"glu__L_c",TRUE,FALSE
"glu__L_e",TRUE,FALSE
"glucys_c",TRUE,FALSE
"glutar_c",TRUE,FALSE
"glutcoa_c",TRUE,FALSE
"glutrna_c",TRUE,FALSE
"glx_c",TRUE,FALSE
"gly_c",TRUE,FALSE
"gly_e",TRUE,FALSE
"glyald_c",TRUE,FALSE
"glyasn_c",TRUE,FALSE
"glyasn_e",TRUE,FALSE
"glyasp_c",TRUE,FALSE
"glyasp_e",TRUE,FALSE
"glyb_c",TRUE,FALSE
"glyb_e",TRUE,FALSE
"glyc3p_c",TRUE,FALSE
"glyc3p_e",TRUE,FALSE
"glyc_c",TRUE,FALSE
"glyc_e",TRUE,FALSE
"glyc__R_c",TRUE,FALSE
"glyclt_c",TRUE,FALSE
"glyclt_e",TRUE,FALSE
"glycogen_c",TRUE,FALSE
"glycogenb_c",TRUE,FALSE
"glycys_c",TRUE,FALSE
"glycys_e",TRUE,FALSE
"glygln_c",TRUE,FALSE
"glygln_e",TRUE,FALSE
"glyglu_c",TRUE,FALSE
"glyglu_e",TRUE,FALSE
"glyleu_c",TRUE,FALSE
"glyleu_e",TRUE,FALSE
"glymet_c",TRUE,FALSE
"glymet_e",TRUE,FALSE
"glyphe_c",TRUE,FALSE
"glyphe_e",TRUE,FALSE
"glypro_c",TRUE,FALSE
"glypro_e",TRUE,FALSE
"glytyr_c",TRUE,FALSE
"glytyr_e",TRUE,FALSE
"gmhep17bp_c",TRUE,FALSE
"gmhep1p_c",TRUE,FALSE
"gmhep7p_c",TRUE,FALSE
"gmp_c",TRUE,FALSE
"grdp_c",TRUE,FALSE
"gsn_c",TRUE,FALSE
"gsn_e",TRUE,FALSE
"gthox_c",TRUE,FALSE
"gthrd_c",TRUE,FALSE
"gtp_c",TRUE,FALSE
"gtspmd_c",TRUE,FALSE
"gua_c",TRUE,FALSE
"h2_c",TRUE,FALSE
"h2_e",TRUE,FALSE
"h2mb4p_c",TRUE,FALSE
"h2o2_c",TRUE,FALSE
"h2o_c",TRUE,FALSE
"h2o_e",TRUE,FALSE
"h2s_c",TRUE,FALSE
"h2s_e",TRUE,FALSE
"h_c",TRUE,FALSE
"h_e",TRUE,FALSE
"hco3_c",TRUE,FALSE
"hcys__L_c",TRUE,FALSE
"hdca_c",TRUE,FALSE
"hdca_e",TRUE,FALSE
"hdcea_c",TRUE,FALSE
"hdcoa_c",TRUE,FALSE
"hdd2coa_c",TRUE,FALSE
"hdeACP_c",TRUE,FALSE
"hemeO_c",TRUE,FALSE
"hepdp_c",TRUE,FALSE
"hethmpp_c",TRUE,FALSE
"hexACP_c",TRUE,FALSE
"hexdp_c",TRUE,FALSE
"hexs_c",TRUE,FALSE
"hexs_e",TRUE,FALSE
"hg2_c",TRUE,FALSE
"hg2_e",TRUE,FALSE
"hhlipa_c",TRUE,FALSE
"his__L_c",TRUE,FALSE
"his__L_e",TRUE,FALSE
"hisp_c",TRUE,FALSE
"histd_c",TRUE,FALSE
"histl__L_c",TRUE,FALSE
"hkndd_c",TRUE,FALSE
"hkntd_c",TRUE,FALSE
"hlipa_c",TRUE,FALSE
"hmbil_c",TRUE,FALSE
"hoacoa_c",TRUE,FALSE
"hom__L_c",TRUE,FALSE
"hphhlipa_c",TRUE,FALSE
"hpyr_c",TRUE,FALSE
"hqn_c",TRUE,FALSE
"hx2coa_c",TRUE,FALSE
"hxal_c",TRUE,FALSE
"hxan_c",TRUE,FALSE
"hxan_e",TRUE,FALSE
"hxcoa_c",TRUE,FALSE
"i14tca1_c",TRUE,FALSE
"i14tcaacgam_c",TRUE,FALSE
"i15tca1_c",TRUE,FALSE
"i15tcaacgam_c",TRUE,FALSE
"i16tca1_c",TRUE,FALSE
"i16tcaacgam_c",TRUE,FALSE
"i17tca1_c",TRUE,FALSE
"i17tcaacgam_c",TRUE,FALSE
"iasp_c",TRUE,FALSE
"ibcoa_c",TRUE,FALSE
"ichor_c",TRUE,FALSE
"icit_c",TRUE,FALSE
"icolipa_c",TRUE,FALSE
"idon__L_c",TRUE,FALSE
"idon__L_e",TRUE,FALSE
"idp_c",TRUE,FALSE
"ihdcoa_c",TRUE,FALSE
"ihpdcoa_c",TRUE,FALSE
"ile__L_c",TRUE,FALSE
"ile__L_e",TRUE,FALSE
"imacp_c",TRUE,FALSE
"imp_c",TRUE,FALSE
"indole_c",TRUE,FALSE
"indole_e",TRUE,FALSE
"indpyr_c",TRUE,FALSE
"inost_c",TRUE,FALSE
"ins_c",TRUE,FALSE
"ins_e",TRUE,FALSE
"ipdcoa_c",TRUE,FALSE
"ipdp_c",TRUE,FALSE
"isetac_c",TRUE,FALSE
"isetac_e",TRUE,FALSE
"itdcoa_c",TRUE,FALSE
"itp_c",TRUE,FALSE
"ivcoa_c",TRUE,FALSE
"k_c",TRUE,FALSE
"k_e",TRUE,FALSE
"kdo2lipid4L_c",TRUE,FALSE
"kdo2lipid4_c",TRUE,FALSE
"kdo8p_c",TRUE,FALSE
"kdo_c",TRUE,FALSE
"kdolipid4_c",TRUE,FALSE
"kphphhlipa_c",TRUE,FALSE
"l2a6o_c",TRUE,FALSE
"lac__D_c",TRUE,FALSE
"lac__D_e",TRUE,FALSE
"lac__L_c",TRUE,FALSE
"lac__L_e",TRUE,FALSE
"lald__L_c",TRUE,FALSE
"lcts_c",TRUE,FALSE
"lcts_e",TRUE,FALSE
"leu__L_c",TRUE,FALSE
"leu__L_e",TRUE,FALSE
"lgt__S_c",TRUE,FALSE
"lipa_c",TRUE,FALSE
"lipidA_c",TRUE,FALSE
"lipidAds_c",TRUE,FALSE
"lipidX_c",TRUE,FALSE
"lipoate_c",TRUE,FALSE
"lpam_c",TRUE,FALSE
"lpro_c",TRUE,FALSE
"lys__L_c",TRUE,FALSE
"lys__L_e",TRUE,FALSE
"malACP_c",TRUE,FALSE
"mal__D_c",TRUE,FALSE
"mal__L_c",TRUE,FALSE
"mal__L_e",TRUE,FALSE
"malcoa_c",TRUE,FALSE
"malcoam_c",TRUE,FALSE
"malt6p_c",TRUE,FALSE
"malt_c",TRUE,FALSE
"malt_e",TRUE,FALSE
"malthp_c",TRUE,FALSE
"malthx_c",TRUE,FALSE
"malthx_e",TRUE,FALSE
"maltpt_c",TRUE,FALSE
"malttr_c",TRUE,FALSE
"malttr_e",TRUE,FALSE
"maltttr_c",TRUE,FALSE
"man1p_c",TRUE,FALSE
"man6p_c",TRUE,FALSE
"man6p_e",TRUE,FALSE
"man_c",TRUE,FALSE
"man_e",TRUE,FALSE
"mana_c",TRUE,FALSE
"mantr_c",TRUE,FALSE
"mantr_e",TRUE,FALSE
"melib_c",TRUE,FALSE
"melib_e",TRUE,FALSE
"melt_c",TRUE,FALSE
"meoh_c",TRUE,FALSE
"met__D_c",TRUE,FALSE
"met__D_e",TRUE,FALSE
"met__L_c",TRUE,FALSE
"met__L_e",TRUE,FALSE
"metala_c",TRUE,FALSE
"metala_e",TRUE,FALSE
"methf_c",TRUE,FALSE
"metsox__R__L_c",TRUE,FALSE
"metsox__R__L_e",TRUE,FALSE
"metsox__S__L_c",TRUE,FALSE
"metsox__S__L_e",TRUE,FALSE
"mg2_c",TRUE,FALSE
"mg2_e",TRUE,FALSE
"mi1p__D_c",TRUE,FALSE
"mi3p__D_c",TRUE,FALSE
"mi4p__D_c",TRUE,FALSE
"micit_c",TRUE,FALSE
"mlthf_c",TRUE,FALSE
"mmcoa__R_c",TRUE,FALSE
"mmcoa__S_c",TRUE,FALSE
"mn2_c",TRUE,FALSE
"mn2_e",TRUE,FALSE
"mnl1p_c",TRUE,FALSE
"mnl_e",TRUE,FALSE
"mops_c",TRUE,FALSE
"mops_e",TRUE,FALSE
"mql8_c",TRUE,FALSE
"mqn8_c",TRUE,FALSE
"mso3_c",TRUE,FALSE
"mso3_e",TRUE,FALSE
"mthgxl_c",TRUE,FALSE
"myrsACP_c",TRUE,FALSE
"myrstca1_c",TRUE,FALSE
"myrstcaacgam_c",TRUE,FALSE
"n8aspmd_c",TRUE,FALSE
"na1_c",TRUE,FALSE
"na1_e",TRUE,FALSE
"nac_c",TRUE,FALSE
"nac_e",TRUE,FALSE
"nad_c",TRUE,FALSE
"nadh_c",TRUE,FALSE
"nadp_c",TRUE,FALSE
"nadph_c",TRUE,FALSE
"ncam_c",TRUE,FALSE
"nh4_c",TRUE,FALSE
"nh4_e",TRUE,FALSE
"nicrns_c",TRUE,FALSE
"nicrnt_c",TRUE,FALSE
"nmn_c",TRUE,FALSE
"nmn_e",TRUE,FALSE
"no2_c",TRUE,FALSE
"no2_e",TRUE,FALSE
"no3_c",TRUE,FALSE
"no3_e",TRUE,FALSE
"no_c",TRUE,FALSE
"np2msucc_c",TRUE,FALSE
"np2msucccoa_c",TRUE,FALSE
"o2_c",TRUE,FALSE
"o2_e",TRUE,FALSE
"o2s_c",TRUE,FALSE
"oaa_c",TRUE,FALSE
"oc2coa_c",TRUE,FALSE
"ocACP_c",TRUE,FALSE
"occoa_c",TRUE,FALSE
"ocdcaACP_c",TRUE,FALSE
"ocdca_c",TRUE,FALSE
"ocdca_e",TRUE,FALSE
"ocdcea_c",TRUE,FALSE
"ocmhmxbq_c",TRUE,FALSE
"octdp_c",TRUE,FALSE
"octeACP_c",TRUE,FALSE
"odecoa_c",TRUE,FALSE
"ohpb_c",TRUE,FALSE
"op4en_c",TRUE,FALSE
"orn_c",TRUE,FALSE
"orn_e",TRUE,FALSE
"orot5p_c",TRUE,FALSE
"orot_c",TRUE,FALSE
"oxadpcoa_c",TRUE,FALSE
"oxglyc_c",TRUE,FALSE
"oxptn_c",TRUE,FALSE
"oxur_c",TRUE,FALSE
"pa120_c",TRUE,FALSE
"pa140_c",TRUE,FALSE
"pa141_c",TRUE,FALSE
"pa160_c",TRUE,FALSE
"pa161_c",TRUE,FALSE
"pa180_c",TRUE,FALSE
"pa181_c",TRUE,FALSE
"paai15_c",TRUE,FALSE
"paai17_c",TRUE,FALSE
"pac_c",TRUE,FALSE
"pac_e",TRUE,FALSE
"pacald_c",TRUE,FALSE
"pai14_c",TRUE,FALSE
"pai15_c",TRUE,FALSE
"pai16_c",TRUE,FALSE
"pai17_c",TRUE,FALSE
"palmACP_c",TRUE,FALSE
"palmtca1_c",TRUE,FALSE
"palmtcaacgam_c",TRUE,FALSE
"pan4p_c",TRUE,FALSE
"pant__R_c",TRUE,FALSE
"pap_c",TRUE,FALSE
"paps_c",TRUE,FALSE
"pb_c",TRUE,FALSE
"pb_e",TRUE,FALSE
"pdx5p_c",TRUE,FALSE
"pe120_c",TRUE,FALSE
"pe140_c",TRUE,FALSE
"pe141_c",TRUE,FALSE
"pe160_c",TRUE,FALSE
"pe161_c",TRUE,FALSE
"pe180_c",TRUE,FALSE
"pe181_c",TRUE,FALSE
"peai15_c",TRUE,FALSE
"peai17_c",TRUE,FALSE
"pei14_c",TRUE,FALSE
"pei15_c",TRUE,FALSE
"pei16_c",TRUE,FALSE
"pei17_c",TRUE,FALSE
"pendp_c",TRUE,FALSE
"pep_c",TRUE,FALSE
"peptmet__L_c",TRUE,FALSE
"peptmetox__L_c",TRUE,FALSE
"pg120_c",TRUE,FALSE
"pg140_c",TRUE,FALSE
"pg141_c",TRUE,FALSE
"pg160_c",TRUE,FALSE
"pg161_c",TRUE,FALSE
"pg180_c",TRUE,FALSE
"pg181_c",TRUE,FALSE
"pgai15_c",TRUE,FALSE
"pgai17_c",TRUE,FALSE
"pgi14_c",TRUE,FALSE
"pgi15_c",TRUE,FALSE
"pgi16_c",TRUE,FALSE
"pgi17_c",TRUE,FALSE
"pgp120_c",TRUE,FALSE
"pgp140_c",TRUE,FALSE
"pgp141_c",TRUE,FALSE
"pgp160_c",TRUE,FALSE
"pgp161_c",TRUE,FALSE
"pgp180_c",TRUE,FALSE
"pgp181_c",TRUE,FALSE
"pgpai15_c",TRUE,FALSE
"pgpai17_c",TRUE,FALSE
"pgpi14_c",TRUE,FALSE
"pgpi15_c",TRUE,FALSE
"pgpi16_c",TRUE,FALSE
"pgpi17_c",TRUE,FALSE
"phaccoa_c",TRUE,FALSE
"phe__L_c",TRUE,FALSE
"phe__L_e",TRUE,FALSE
"pheme_c",TRUE,FALSE
"phhlipa_c",TRUE,FALSE
"phom_c",TRUE,FALSE
"phphhlipa_c",TRUE,FALSE
"phpyr_c",TRUE,FALSE
"phthr_c",TRUE,FALSE
"phyQ_c",TRUE,FALSE
"phyldpp_c",TRUE,FALSE
"pi_c",TRUE,FALSE
"pi_e",TRUE,FALSE
"pmACP_c",TRUE,FALSE
"pmACPm_c",TRUE,FALSE
"pmcoa_c",TRUE,FALSE
"pmtcoa_c",TRUE,FALSE
"pnp_c",TRUE,FALSE
"pnto__R_c",TRUE,FALSE
"pnto__R_e",TRUE,FALSE
"ppa_c",TRUE,FALSE
"ppa_e",TRUE,FALSE
"ppap_c",TRUE,FALSE
"ppbng_c",TRUE,FALSE
"ppcoa_c",TRUE,FALSE
"ppgpp_c",TRUE,FALSE
"pphn_c",TRUE,FALSE
"ppi_c",TRUE,FALSE
"ppi_e",TRUE,FALSE
"ppp9_c",TRUE,FALSE
"pppg9_c",TRUE,FALSE
"pppi_c",TRUE,FALSE
"pppn_c",TRUE,FALSE
"pppn_e",TRUE,FALSE
"pprdn_c",TRUE,FALSE
"pram_c",TRUE,FALSE
"pran_c",TRUE,FALSE
"prbamp_c",TRUE,FALSE
"prbatp_c",TRUE,FALSE
"prfp_c",TRUE,FALSE
"prlp_c",TRUE,FALSE
"pro__L_c",TRUE,FALSE
"pro__L_e",TRUE,FALSE
"prodslfd_c",TRUE,FALSE
"prodthl_c",TRUE,FALSE
"proteinsynth_c",TRUE,FALSE
"prpp_c",TRUE,FALSE
"ps120_c",TRUE,FALSE
"ps140_c",TRUE,FALSE
"ps141_c",TRUE,FALSE
"ps160_c",TRUE,FALSE
"ps161_c",TRUE,FALSE
"ps180_c",TRUE,FALSE
"ps181_c",TRUE,FALSE
"psai15_c",TRUE,FALSE
"psai17_c",TRUE,FALSE
"psd5p_c",TRUE,FALSE
"pser__L_c",TRUE,FALSE
"psi14_c",TRUE,FALSE
"psi15_c",TRUE,FALSE
"psi16_c",TRUE,FALSE
"psi17_c",TRUE,FALSE
"ptrc_c",TRUE,FALSE
"ptrc_e",TRUE,FALSE
"pyam5p_c",TRUE,FALSE
"pydam_c",TRUE,FALSE
"pydam_e",TRUE,FALSE
"pydx5p_c",TRUE,FALSE
"pydx_c",TRUE,FALSE
"pydx_e",TRUE,FALSE
"pydxn_c",TRUE,FALSE
"pydxn_e",TRUE,FALSE
"pyr_c",TRUE,FALSE
"q8_c",TRUE,FALSE
"q8h2_c",TRUE,FALSE
"quln_c",TRUE,FALSE
"r1p_c",TRUE,FALSE
"r5p_c",TRUE,FALSE
"raffin_c",TRUE,FALSE
"rbl__D_c",TRUE,FALSE
"rbl__L_c",TRUE,FALSE
"rdmbzi_c",TRUE,FALSE
"rhcys_c",TRUE,FALSE
"rib__D_c",TRUE,FALSE
"rib__D_e",TRUE,FALSE
"ribflv_c",TRUE,FALSE
"rml1p_c",TRUE,FALSE
"rml_c",TRUE,FALSE
"rmn_c",TRUE,FALSE
"rmn_e",TRUE,FALSE
"rnam_c",TRUE,FALSE
"rnatrans_c",TRUE,FALSE
"ru5p__D_c",TRUE,FALSE
"ru5p__L_c",TRUE,FALSE
"s17bp_c",TRUE,FALSE
"s7p_c",TRUE,FALSE
"sTn__antigen_e",TRUE,FALSE
"s_c",TRUE,FALSE
"salc6p_c",TRUE,FALSE
"salcn_e",TRUE,FALSE
"sbt6p_c",TRUE,FALSE
"sbt__D_c",TRUE,FALSE
"sbt__D_e",TRUE,FALSE
"sbzcoa_c",TRUE,FALSE
"scl_c",TRUE,FALSE
"sel_e",TRUE,FALSE
