reaction,lb,ub
EX_MGlcn141_e_f,0,1000
EX_MGlcn141_e_r,0,1000
EX_MGlcn141__rl_e_f,0,1000
EX_MGlcn141__rl_e_r,0,1000
EX_MGlcn142_e_f,0,1000
EX_MGlcn142_e_r,0,1000
EX_MGlcn142__rl_e_f,0,1000
EX_MGlcn142__rl_e_r,0,1000
EX_MGlcn143_e_f,0,1000
EX_MGlcn143_e_r,0,1000
EX_MGlcn143__rl_e_f,0,1000
EX_MGlcn143__rl_e_r,0,1000
EX_MGlcn145_e_f,0,1000
EX_MGlcn145_e_r,0,1000
EX_MGlcn145__rl_e_f,0,1000
EX_MGlcn145__rl_e_r,0,1000
EX_MGlcn148_e_f,0,1000
EX_MGlcn148_e_r,0,1000
EX_MGlcn148__rl_e_f,0,1000
EX_MGlcn148__rl_e_r,0,1000
EX_MGlcn149_e_f,0,1000
EX_MGlcn149_e_r,0,1000
EX_MGlcn149__rl_e_f,0,1000
EX_MGlcn149__rl_e_r,0,1000
EX_MGlcn14__rl_e_f,0,1000
EX_MGlcn14__rl_e_r,0,1000
EX_MGlcn15_e_f,0,1000
EX_MGlcn15_e_r,0,1000
EX_MGlcn150_e_f,0,1000
EX_MGlcn150_e_r,0,1000
EX_MGlcn150__rl_e_f,0,1000
EX_MGlcn150__rl_e_r,0,1000
EX_MGlcn151_e_f,0,1000
